KICID,window,dur1,dur2,ecosw,esinw,ecc,$a_1$,$t_1$,$\sigma_1$,$a_2$,$t_2$,$\sigma_2$,$P_{orb}$
KIC 4908495,41,0.9545990754480633,0.1851445053009373,0.06057728236631125,-0.6751120016323908,0.6778243296658664,0.0007108252448610728,0.135304488785287,0.15445425794409912,0.2389127417378557,-0.7049872090244652,0.029956405693417645,1.5602428166980138
KIC 4912991,11,0.14417816933883199,0.14419005074918712,-2.883385916887814e-06,4.120221830352665e-05,4.130298666533903e-05,0.02550429877274795,-2.3470463647318756,0.023328047061553524,0.02551650945461155,2.095442219103595,0.023329969475336484,8.885009786682907
KIC 4929299,11,0.04118875556499302,0.2651503767101415,-0.4056468492737705,0.7310904731035155,0.8360877024502029,0.00031320939011083714,0.037845737596502116,0.006664346153327071,1.0545555430919648e-09,-2.431485247108302,0.04290136637639288,10.21409510949546
KIC 4935914,11,0.15059783715673447,0.15050049147820665,-3.4230152942058496e-05,-0.00032330195577271375,0.0003251089939957037,0.05403798439920403,3.2414627686270885,0.024366750172172352,0.055071949445275103,-0.24470293700249862,0.024350999628380988,6.972635300908886
KIC 4940201,11,0.21777317159024356,0.2266737295844483,-0.0015195586869357171,0.02002614478958103,0.02008371314613673,0.040308672587475086,2.7743055601957973,0.03523572825829123,0.018977902570574093,-1.6252279444252635,0.03667583973088834,8.8161241130213
KIC 4946584,11,0.05663274184924133,0.46140841478767397,-0.4484588123266594,0.7813581368055894,0.9009083440093892,6.419325967202546e-05,0.18954305117117354,0.009163185197470058,2.0311785884723448e-10,-0.09437585154178632,0.0746559431578568,1.3236173455900602
KIC 4947726,51,0.24354574907944215,0.19324664808063385,-0.07933375464219557,-0.11515562387496095,0.13983798602547007,0.18859512457481512,1.4103740679023296,0.039405734739318396,0.015032429504151401,-0.7140455881145282,0.0312673334776372,4.726241049488861
KIC 4948863,101,0.07837360362798085,0.18317926739735516,-0.7777067851549067,0.40070546103553195,0.874867252890219,0.00016666269335929076,-0.37017643635488773,0.012680859537898579,0.08312124813113572,-0.3278478506655065,0.029638429938057827,8.644690824271699
KIC 4990977,21,0.14226085186789206,0.13688132496766586,8.604994626587877e-05,-0.01927163770523734,0.019271829815437295,0.05299210180526433,-0.7822298176338143,0.023017824838597524,0.01602090731686389,0.5424271673771828,0.02214741666742393,2.649023737168311
KIC 5014753,11,0.16843455642386806,0.14272462373732475,-0.44148981787209596,-0.08262630295279896,0.4491551683153431,0.015239833496113055,-0.6816386780903702,0.027252733732620785,1.399784395749473e-09,-1.3757569774303149,0.02309286318903274,3.1703751570748935
KIC 5016163,101,0.3732997131058355,0.37239889161424156,7.838445487284151e-05,-0.0012080235713083445,0.001210563947754219,0.4163641373823559,0.344982666299841,0.06039994345421286,0.4121876744078465,-2.2781306962895282,0.06025419041652122,5.245703192524432
KIC 5021174,11,0.17617820389118233,0.17670417344080835,0.00046658785096501457,0.0014904953701650057,0.0015618196666553627,0.13383279763238265,0.7175389646298881,0.028505656927401098,0.13851066401696116,-3.3296666168423723,0.028590758870801335,8.089605305571041
KIC 5022440,11,0.13253656857905227,0.13210804205106808,-4.941342849599638e-05,-0.0016192528045966797,0.0016200065839711707,0.029047222947857623,-1.5953110467750031,0.02144443450327698,0.029049335195943604,2.0983678861806494,0.021375098853797018,7.387822671743995
KIC 5023948,91,0.23304203841232263,0.23231076234466475,-0.2618183855052974,-0.0015714444319844226,0.2618231013990235,0.17316928846120538,0.8383090087944889,0.03770623295005891,0.17231245188361888,2.6628943636622213,0.03758791238461172,5.473954675805601
KIC 5024292,101,0.3084442455506098,0.3334739417001318,0.010662016241655711,0.0389920345717593,0.04042347523880898,0.17830021696579512,-1.1076872516697995,0.04990632013893971,0.14035193590699624,1.0720010027515463,0.05395612831995657,4.300989285954788
KIC 5024450,11,0.15782081880879473,0.15262424602755953,-0.2618396058315052,-0.016739105786636982,0.2623741161862851,0.023308432361036684,0.05058228785873575,0.025535429568482468,0.02244782206504769,-1.4752471670807976,0.02469462339820471,4.577839992296566
KIC 5025294,21,0.18226290872162476,0.17611982259341374,-6.431772347166665e-05,-0.01714113318370455,0.017141253851193323,0.0042257489926271746,2.7535743783889375,0.029490162981897033,0.004188698460878057,-2.708209154688615,0.028496210825622266,10.924461690740248
KIC 5036538,41,0.14796066249530204,0.14895867178470307,-0.00023642572976206655,0.003361213549198884,0.0033695183111257434,0.417141477413114,1.0090654351036588,0.023940054959620094,0.3228232216264101,-0.051629827476792844,0.024101532995981494,2.1220293124055685
KIC 5039441,61,0.19671719455257677,0.19636879491787962,-0.00013630511454190762,-0.0008863191363460228,0.0008967389228217109,0.2868611841790534,-0.3376471377080845,0.03182886836047047,0.28768598440855186,1.8132591681109491,0.03177249725302948,4.302559316771625
KIC 5077629,21,0.21908676076960143,4.066106068290054e-05,-0.3310250234943472,-0.9996288820418444,1.0530125678222748,0.016690465368251566,1.0738714785350019,0.03544826716300987,0.0009810404263697974,-1.2166779857533103,6.578965050882868e-06,7.9185725758644105
KIC 5080652,61,0.2593758128633892,0.8496244237573385,-0.3748170440950914,0.5322348827377311,0.65096988175109,0.2658848995828873,-0.48927687427940225,0.0419670411744935,0.00034304759765862807,-1.0309085130406497,0.13746934527568816,2.072167833941564
KIC 5113053,41,0.9855729157963302,0.2517259458454645,-0.3151305577158108,-0.5931040532738473,0.6716246618582024,3.149875522068237e-08,-0.4852380056677851,0.15946582945062404,0.37695132059594405,-0.00845526497064385,0.040729291668953685,1.5925582981220354
KIC 5122112,11,0.09986239522449175,0.8147192936789533,0.056871410250850137,0.7816217043570517,0.7836879774667612,0.008761567054095285,-0.12980372414517372,0.016157748889165352,5.539134039913531e-05,1.5083485424364595,0.1318216905656009,3.0550831272834764
KIC 5181455,41,0.1924213242675199,0.1948323919240571,0.0001445127737547912,0.006226067189874852,0.006227744101567954,0.12310654933235173,2.041143643079955,0.03113379597441021,0.012579876087111069,-0.7491515595080197,0.03152390704336209,5.579563768911486
KIC 5181804,21,1.5072084457831116,0.14781296915214437,-0.4579538278627992,-0.8213763667125398,0.9404152509652759,2.029773571771692e-11,-1.0983196266679833,0.24386652789417568,0.044915872315864955,-0.1914378460707437,0.023916158156965028,4.350438884439399
KIC 5211470,11,0.23748510464876693,0.22790623238235874,-0.4528141602552949,-0.020582403461814978,0.4532816994540733,0.0035630767734345105,-0.6545494648760202,0.03842512166071932,0.0031566173272776464,-0.08553313751035063,0.03687525884825541,2.687467672731943
KIC 5216727,71,0.0002563281342895518,0.26746168491271205,0.3598129969562562,0.9980850886246151,1.0609614681568076,0.02695673845430281,0.17906255282654238,4.1473926374072776e-05,0.03342602370888435,-0.3733046229693162,0.043275336352364774,0.7576387314582451
KIC 5269407,11,0.14263724577087888,0.14197993306353313,-0.2617053332911812,-0.002309462520981819,0.2617155232121015,0.22378167137695426,1.138041603662585,0.02307872542238787,0.22274330087245364,0.17909031035279147,0.022972372138520873,2.8763372009515185
KIC 5282049,21,0.2949385996351661,0.29746656803428806,2.5737085488672976e-05,0.0042672963321156955,0.0042673739446710685,0.018159628689972285,-3.9136229162308798,0.04772110482543597,0.017871017086829113,1.997138333848381,0.04813013045015627,11.821135127766357
KIC 5288543,101,0.2916167932203054,0.30706984704286455,0.0025636079873306104,0.025811589541677532,0.025938585940269415,0.330238523303944,0.29419772688760365,0.04718363610371068,0.1929271827998421,-1.4399879520053342,0.04968394227676376,3.4570871244147288
KIC 5300878,21,0.13556967194340008,0.13562205054099563,-0.0006971623338576831,0.0001931423168659676,0.0007234219199846279,0.470672245915321,-0.29673513425572084,0.021935191032857907,0.4063526836739711,0.3424117536470475,0.02194366589694676,1.2794294673248396
KIC 5343976,41,0.22178218623473134,0.21743892238987628,0.00027348353800597764,-0.009888558995845944,0.009892340080076403,0.2192203555772213,1.1937491735242212,0.03588438736338286,0.010331948309437951,-0.9727057333306862,0.03518164669301537,4.3314015761269316
KIC 5347784,11,0.31885705206410464,0.17079109274141635,-0.7597558559574593,-0.3023925667715892,0.8177225844382443,0.11520747835623021,-0.9478758526408231,0.05159111362399778,0.041263799273945106,-1.0271012759708746,0.027634021623638684,4.853190542499368
KIC 5359678,11,0.2843784083091081,0.28449891611814904,-1.008754942843156e-05,0.00021183443928284238,0.0002120744876682419,0.1565502495420787,1.6112772059270544,0.0460124644580143,0.1183686247309241,-1.5040533919523618,0.04603196263761722,6.230741222569421
KIC 5369827,11,0.322650953048234,0.28565812038905847,0.2825388867551778,-0.06081256103931659,0.2890093252976723,6.440797704554263e-06,1.1316566536423662,0.052204967310103684,6.0375163607377355e-09,-0.4071168442367742,0.04621952204352271,2.26333542589654
KIC 5370302,11,0.2647530708387995,0.25910602058819876,-9.737004341461352e-05,-0.010779712222266796,0.010780151971110737,0.01731299595594829,2.8417712168558174,0.04283708223332881,0.017115346162753238,-1.0623942400167694,0.04192338874832281,7.809299074641611
KIC 5372966,91,0.3580812864430998,0.6075225523552605,-0.7589736316337787,0.2583267131814391,0.8017316659946097,0.04227422206409892,3.16166345381708,0.057937599986965925,2.720748270302203e-07,3.3178982860770523,0.09829723013747263,9.287320692236248
KIC 5376836,31,0.2451061105532304,0.23915695842185647,0.0003755419254755935,-0.012284959379547126,0.012290698055639997,0.021478925241517177,-1.672506681076129,0.03965820143424517,0.022310425082294708,1.808400329801243,0.038695627824568674,6.95848678768618
KIC 5384802,21,1.2754004997986659,0.18641009886851423,-0.30053027818004746,-0.744959984503498,0.803295603507469,8.076510938701484e-10,-1.5148390530847395,0.20635997126382477,0.021314665088775164,-0.5757412427463791,0.03016117890173778,3.0423367600830495
KIC 5393558,11,0.23900943006107767,0.3281865355047002,-0.023139902246901208,0.15722450591599213,0.15891821902011105,0.1892531581908063,-4.482980067406193,0.0386717577160844,0.112058182132494,0.47507039800657724,0.053100625291126295,10.21712437380321
KIC 5450814,41,0.6221013551917095,0.14323778476520077,-0.6396316070700835,-0.6256880713737827,0.8947704484517253,2.193526484994851e-05,-0.9765971417351333,0.10065608238417117,0.019926084345488742,-0.3746025742836769,0.023175892711902533,6.487159188830409
KIC 5462901,11,0.15058235620239913,0.14839107646099725,5.0557140871750975e-05,-0.007329346028778292,0.007329520395910038,0.10234620813860038,-1.9593741037941306,0.02436424535169262,0.03009398187460981,0.6761388242807886,0.024009695996773883,5.270686574934173
KIC 5527172,11,0.0005194406177639888,0.23937387691267248,-0.37858277645914934,0.9956694031904569,1.0652147572584407,0.04094583835951597,-0.8262234743076122,8.404556135266147e-05,0.044416953151495145,-0.001612315711605249,0.0387307252653635,3.1839901354398554
KIC 5530881,101,0.290217763876377,0.30543774171998495,0.0005490341310847408,0.025551644701697282,0.025557542633024614,0.29373119022197636,1.4489794443764314,0.04695727296894953,0.05332393106415086,-1.0940467237066467,0.0494198674174689,5.082499404959303
KIC 5534814,11,0.12405562933137748,0.0003169255882091715,-0.3277878024980101,-0.9949036089446883,1.0475103983052578,0.005271161231256333,-2.232653972972268,0.020072217399930488,0.003392639850556746,-0.8170467418681333,5.127860251422911e-05,4.859222668018484
KIC 5597970,51,0.2189233314706414,0.1894304622345402,-0.7543429099721768,-0.07222381594278539,0.7577925213504214,0.10132490392691057,-0.12303462155845335,0.0354218242806036,0.003784814296991479,-0.18945545342219228,0.030649874097888177,3.3596118919229347
KIC 5608566,21,0.20148564350192366,0.11089545725715055,-0.7673416333538874,-0.28999893407329186,0.820312479511227,0.0004587573004660721,0.8948271542483248,0.03260040403755039,0.00383657726870506,0.9453705117065445,0.017942899800091672,4.396931195956196
KIC 5642620,11,0.07167653746897346,0.000488658351064708,-0.1685928837309452,-0.9864572292637228,1.0007604236835992,9.473098369039814e-05,0.212357133653773,0.011597273338627943,0.0008533668389039079,-0.443305628482201,7.906498648812665e-05,1.669753311671135
KIC 5647008,11,0.082652064110591,0.08246433883940307,0.26179090165074603,-0.0011369268457526226,0.2617933704083493,0.004495911601368276,-1.1055209926331142,0.013373115015596928,0.004548139711535962,0.4940999819644978,0.013342741041638195,2.3994509062662543
KIC 5648449,11,0.40215316848727545,0.13204524676032658,-0.636060945781006,-0.5056322033485503,0.8125499688086496,4.5879630693002365e-07,-1.7480211216451447,0.06506843638981695,0.0005196936925484759,-1.3342086533226767,0.02136493856736542,4.352666506030408
KIC 5649206,101,0.2543265548298024,0.2572501082726627,-4.9959457704712416e-05,0.005714790477600233,0.005715008849536844,0.15910284345519826,-2.155247305360898,0.041150070550066795,0.15553131529001543,0.2913292458822338,0.041623101887714994,4.89346437750318
KIC 5649956,31,0.18570265482559037,0.00017470147994091967,-0.1874119308355793,-0.998120250003408,1.0155625363739968,0.04630923892430281,-0.006092521139644693,0.030046714361076567,0.006953970374413714,0.45373177939789844,2.826672279495497e-05,1.2078711564328124
KIC 5652260,71,0.23613857792734816,0.48406436079968085,0.017452228083895516,0.3442443366178781,0.34468644237709045,0.044022308588274786,-2.162803542382652,0.038207253457294775,1.9468654167324784e-09,0.11908565331408921,0.0783216782494853,4.464571736883427
KIC 5730394,101,0.19610371143712002,0.32241554077982437,-0.7376431490480732,0.24360104046793732,0.7768261596101277,0.09880140830369288,0.6363994356636629,0.031729606710426815,0.18929940237063148,0.7202959199905307,0.0521668775736234,2.7595906148727627
KIC 5736461,81,0.3619437961584042,0.38142044932524516,-0.10953972187356993,0.02620068598291092,0.11262959919183838,0.1254812036986767,-3.490073351755262,0.05856255457494228,0.09583579475297456,-0.32926059843634936,0.061713879659462144,7.346202632913917
KIC 5768927,11,0.1705616875476963,0.4067322266225395,0.4132942893121519,0.4090993050122466,0.581527652772884,0.0493323392246284,-1.1591445616208849,0.02759690383264575,8.549510930724326e-05,2.190855835934302,0.06580932860787525,4.38992362665352
KIC 5771589,41,0.17400723827277365,0.2029786774039541,-0.4180606813310178,0.07685018969256141,0.42506550663484505,0.001405820004945004,-0.45781078211013576,0.02815439440029663,0.0003677645048844986,0.24354364441380275,0.032841977122371635,2.999108478578594
KIC 5771719,71,0.42531000198969693,0.3134259669694419,-0.7649906993124448,-0.15145334696224055,0.7798390130921946,1.0380361846271627e-07,-4.636640761759654,0.06881521514431417,0.012392433184469018,-4.47728804489782,0.050712363330075935,12.265642672148465
KIC 5781192,31,0.2780506002307126,0.3790521186353688,-0.008709111662343422,0.15370735123261658,0.153953884163064,0.1947975932895024,-0.7380509882238824,0.0449886242655204,0.00011371992776378984,1.5073985670480263,0.061330683437425794,4.541256125015272
KIC 5785586,11,0.09608003182294755,0.09638024529257583,-0.26171980711998966,0.0015598723753678793,0.26172445556491664,0.03825155968854499,-1.0765972630607266,0.015545761985463185,0.03828213110810075,0.3024553021845039,0.01559433656495822,4.136528993374268
KIC 5795648,11,0.18955207074292835,0.5329893457635273,0.18478818301985328,0.47531846227050234,0.5099748162007354,0.02471585371243025,1.2347701664893982,0.03066955037079254,2.10730506699176e-07,-1.5773977926859777,0.08623774735312466,4.553087267116591
KIC 5802285,21,0.09744068679074203,0.09901982401767917,0.00014441221265474544,0.00803793709198324,0.008039234265889,0.00421940166646235,0.47324186764731546,0.015765916141038915,0.0037851107665315816,-1.944217184146047,0.016021420755333634,4.834029264148835
KIC 5802470,51,0.1944437773437473,0.19140501780593988,-0.00012965937582934574,-0.007875519053075855,0.007876586310648876,0.23671005026370728,-1.1696131748083278,0.03146102915234819,0.06801916836897395,0.7260081135430874,0.030969357453145732,3.7918685665949443
KIC 5871918,11,0.2972525998405491,0.1720645574453421,-0.15974593557520597,-0.26674507942386416,0.31092073158546607,0.23654456673908048,-4.3956327837681926,0.0480955103678227,0.09492538961339672,0.6402679393612964,0.02784006838287164,12.643404764224744
KIC 5876360,11,0.26746147926894026,0.04163145776136434,0.14108493095869332,-0.730621746576612,0.7441190054784775,3.2089128626867536e-05,-0.4831598397628206,0.043275303079175036,0.00016274123025110718,0.18391341554480797,0.0067359754278459695,1.130982557073564
KIC 5887316,11,0.4535716051446048,0.07275560924882946,0.09779652128944535,-0.7235346861830937,0.7301141018268206,1.94663401852082e-09,-1.2061995751530898,0.07338794631059264,0.0006391083711360399,0.15019426030537178,0.011771867296775082,2.412399543800165
KIC 5955321,31,0.21629853906932084,0.6195995271233148,-0.006575119296201032,0.48247627834690016,0.48252107867038796,0.447732363264732,-0.3969299447214153,0.03499713251939171,0.4379849694003273,5.3732036139452415,0.10025128626845492,11.637694425861472
KIC 6025466,11,0.09747353198596409,0.09526943510782537,0.00015869156779667296,-0.011435420505206519,0.011436521549168152,0.025824307584769363,0.23531245119920513,0.01577123049801403,0.02565049887015345,-0.8928037909160753,0.01541460732865885,2.2557766991807924
KIC 6029130,11,0.295649362749308,0.30267634284388034,-0.011099097001269445,0.011744406146825053,0.01615923977126308,0.3077088207298127,3.230490389796552,0.047836106392263766,0.25574354846574476,-2.9762841513822242,0.04897307271038601,12.591489611249536
KIC 6044064,51,0.7299938387320797,0.27191727751433703,-0.7351068897398928,-0.45720279353111787,0.8656884738494078,0.731213671631973,2.1830762604178715,0.11811310063568373,0.10287589531780794,2.3451856261279573,0.043996251830585045,5.063319691013578
KIC 6056992,21,0.4206660854928215,0.20979862716537312,-0.6817379548320527,-0.3344635379169424,0.7593632182654805,6.350933949468202e-10,3.1140648568013916,0.06806382883468205,0.028244780025097185,2.4257269721723063,0.03394544590493001,10.430604334420394
KIC 6058614,11,0.09827522972144731,0.39481072484108326,0.26474928053044905,0.6013870246673806,0.6570833546664191,0.011696483998576618,-2.095005469382026,0.015900945298723906,0.002116124938220927,1.376967156319862,0.06388042802689596,5.193329640251366
KIC 6058875,31,0.13696728713992123,0.1365655299916927,0.000246371052886999,-0.0014687712883651117,0.0014892910371134176,0.261411619625633,-0.26541020272756666,0.022161325358379592,0.2250619540022708,0.2997005241176378,0.022096320998120547,1.1298670264178563
KIC 6060580,31,0.15373281160535024,0.09797242467720846,-0.7039293944274584,-0.22153050032517588,0.7379650092743768,0.006068920195889373,-0.7643760247214855,0.024873989456798126,0.0091058928293621,-0.992558837895922,0.015851951402110563,4.3995843966190655
KIC 6103049,11,0.08695563984644136,0.0858114340924232,0.00039458662214221073,-0.006622823017903702,0.00663456730532208,0.027070683663252555,-0.26501167667846326,0.014069434144624995,0.027108621700469862,0.37847593361304,0.013884301500756369,1.2863289646776703
KIC 6128027,11,0.16261771802714467,0.21901872281456125,-0.004829107919133898,0.1477872623039436,0.14786613940517035,0.10524311105558909,-0.060395078608769824,0.026311568502888114,0.0015441588668552615,2.6506460302278794,0.03543725861279434,5.455626745209708
KIC 6128141,11,0.006430558286727062,0.9074130526186839,-0.45456467008563145,0.9859263484255127,1.085670209506425,0.001500497364160309,0.14477103891451265,0.0010404651899296145,2.3062438330644317e-05,-0.3059216438736184,0.1468195531461458,2.1398873601037756
KIC 6153672,11,0.35902378753212494,0.07762916205324223,-0.1898675653259193,-0.6444354166073694,0.6718234132126581,1.60051405834447e-05,-0.6073437718777792,0.058090096789090453,0.0010835869171790494,0.15781590005303536,0.012560408791646785,2.0182170420337506
KIC 6182019,11,0.23694685435000507,0.23862521341299736,1.687077359742882e-05,0.003529137173440659,0.0035291774979394988,0.1007596262221602,1.036906726956313,0.038338032690468204,0.09889602630306302,-2.628113048502515,0.038609591411092964,7.329882101120614
KIC 6182849,11,0.2845562524079943,0.2845234463395929,-6.080429226780775e-06,-5.76475816536015e-05,5.796736400847069e-05,0.37073476482107237,3.18856836435035,0.046041239656974396,0.3699323531933594,-3.210515981589401,0.046035931630724156,12.79826777405852
KIC 6185717,41,0.1612952382405055,0.001972396312614144,-0.761572031568029,-0.9758384897531814,1.2378419597632102,0.02966434862244374,-3.783692727815234,0.026097591096723532,0.004500257040865578,-3.6061924214858365,0.0003191339868976513,11.702144149262123
KIC 6191574,11,0.08778779577785123,5.77184984559137e-06,-0.24629072431341176,-0.9998685131496178,1.029755390600531,0.06619235844496762,0.36815942814822233,0.014204077085505043,0.005408078505620927,0.01308716615873673,9.338860761487364e-07,1.0345733789677816
KIC 6197038,31,0.691908025295684,0.4764960897868866,-0.4442446265369258,-0.1843642389889857,0.48098176766372397,0.1654456658407759,-0.27913237599422347,0.11195081093332379,2.736307871540512e-11,0.6467101702186662,0.07709713098847701,4.262919517601902
KIC 6200709,31,0.2308527819293964,0.46937426723228337,-0.0006339682176807137,0.34063449218142555,0.340635082132476,0.029864551441590267,-1.1243244202266434,0.03735201095863182,0.0002634589758202071,0.735944165605841,0.07594481914765057,3.723542790848442
KIC 6209347,11,0.1388038035504746,0.3328556517184078,0.07512434156080819,0.41142363627017403,0.4182261053266731,0.07930735403874603,-0.4162878611887577,0.022458473958969903,3.037857590059267e-11,0.7541590470644189,0.0538560889183087,2.136531808987052
KIC 6227560,31,0.13102677555996944,0.1251085440964439,0.0006131179151255247,-0.023105878062674497,0.02311401121884798,0.04021969422632876,2.2963046079514005,0.021200149791077524,0.017095543155506,-0.10734790846006426,0.02024257914958999,4.803555156823473
KIC 6231401,11,0.13051795736829064,0.20563884988870665,-0.2562649445187554,0.22346979415170704,0.3400153977210548,0.00016485132156614007,-2.068237193893199,0.021117822939684644,0.03696527866841455,-0.01614212970841568,0.03327239338580967,6.091893825691532
KIC 6268722,41,0.3372442955204805,0.1404817410300221,-0.24278966798381654,-0.4118732064746022,0.47810706028186006,1.1516838763715464e-11,0.13610328837311308,0.054566172071816826,0.023332025143980396,0.5917857174838796,0.02272996446733691,1.3191542187088756
KIC 6283224,11,0.11165461393519449,0.11190293148733166,-0.26181544438565046,0.0011107545114073586,0.26181780056833465,0.18012601648313165,-0.17331367611558235,0.018065731452024232,0.17968805173356628,-0.9397591083379377,0.018105909265135823,2.299406809865462
KIC 6286161,41,0.3261278006676158,0.5356227968728291,-0.06326524455152767,0.2431039755622345,0.251201182525736,0.1588423570488361,-1.5652619215937185,0.052767521719434426,0.06384082071515304,5.119941228344873,0.0866638400944448,14.54177240470296
KIC 6305192,91,0.15922103170398394,0.34597120532887293,-0.7676160100757502,0.3696616058903196,0.8519882873572994,0.002132463723410748,0.8902745486221308,0.025761984201995727,0.0031947207382485568,0.9811186746608586,0.055978187244749684,8.024766006173436
KIC 6311637,31,0.2700445014174997,0.2806263798733468,-0.2608857117571811,0.01921633922433209,0.26159247369187744,0.1022580699331512,-0.7646346485846645,0.043693236407909564,0.10144671706876436,-2.3851943757207774,0.045405385755828545,4.853210364742695
KIC 6312521,11,0.15884948361128415,0.9304700455499096,0.10687243802229743,0.7083509854383999,0.7163678081686684,0.07384033918741245,0.6851035975593343,0.025701867670957224,0.0006272896809700217,-0.17128280149579483,0.1505501776828847,1.5076240411960926
KIC 6359798,101,0.24516167929862887,0.2234677853318665,-0.6595359025305708,-0.046292210806394035,0.6611585101230705,0.031853413293660815,-1.5636863934075205,0.03966719246467478,0.009017916767092406,-1.8669081421407943,0.03615711752249916,3.784292494303166
KIC 6370120,11,0.19847931374785865,0.04434535384786109,0.32394865022713953,-0.6347541270255778,0.7126398317242651,6.13674079442109e-05,-7.8925337632420245,0.03211397948169026,0.0004072006959327918,3.6166428031230065,0.007175084177223869,16.296591879875386
KIC 6372268,11,0.19377755227784077,0.5708172904319553,-0.27920990144373514,0.49312356962525444,0.566682471922481,0.0015872642531480237,0.22460783725980238,0.0313532338476753,2.1818502832807292e-12,-0.5960599484936243,0.09235831385437555,2.5466847816756797
KIC 6387450,31,0.1639657504333773,0.1665299482537579,0.0005851839987892088,0.007758642035484001,0.0077806790543768255,0.018173818289819153,0.09704959999061005,0.02652968032631674,0.0027112689708413216,-1.7349342065211717,0.02694456787623698,3.6612396987155487
KIC 6421483,21,0.29548212925592776,0.2048750631926306,0.0016096223557286054,-0.1810847679033061,0.18109192155014067,0.07854448959801766,0.5769626378876396,0.04780904799069202,0.006996220405432206,-0.5048481583209555,0.03314881259634094,2.159196459975636
KIC 6432059,11,0.10503060988921786,0.12311664641737727,-0.26211794623506796,0.07927352193906988,0.27384321977933684,0.010886423144632182,1.014046569174035,0.01699396671240324,0.01013491330813082,0.24477759944904512,0.019920289838994958,2.3092118378064694
KIC 6443392,81,0.11873891065107267,0.03032279147607464,0.022279020429328465,-0.5931511442126193,0.5935694016979227,0.02292365915491948,0.08329846491330897,0.019211971607131437,0.060202206066652365,-0.3159928499287586,0.004906231712022618,0.7765544740329592
KIC 6452742,11,0.12867471297773148,0.12634609504107064,-0.2618159687285345,-0.009131089948115418,0.26197514822002016,0.03854927410762751,-0.33268706816957205,0.02081958575103056,0.03707964989113273,0.3550341083266806,0.02044281505777021,2.0632288662575418
KIC 6464285,21,0.14424702949074586,0.1440681152473231,-0.2617699940906186,-0.0006205509723925286,0.2617707296274964,0.29912324643901417,0.43637404217995124,0.023339188643333113,0.2995877205479995,-0.4073240578373666,0.02331024029484397,2.5309522178407953
KIC 6466939,31,0.33317314209200033,0.1764529058649127,-0.582962502596644,-0.30752006663587517,0.6591008047464934,9.548026443141353e-12,0.24101283275873264,0.0539074589031734,0.3995602235111013,0.38831257684792075,0.028550103743451474,1.1429700480529448
KIC 6468938,21,0.24751676864744449,0.23191883478872422,-0.7153579133500112,-0.03253394980875049,0.7160973412062361,0.055189820987408364,0.4801821826658069,0.04004824623595843,0.02235163296793049,0.31929276943772983,0.037524498453698124,3.6082752295670506
KIC 6516874,11,0.09747155395881224,0.09813983424854289,0.15615180982723223,0.003416366990976517,0.1561891778444881,0.05314809042196439,1.1856051908647305,0.015770910452956602,0.05282173515683446,-1.5607244119907877,0.01587903829311879,4.581726488248872
KIC 6521542,11,0.2454332937246897,0.24682272345366663,-4.381737274417807e-05,0.0028225754089123,0.0028229154966365254,0.40506775488848645,1.1698250944145054,0.039711139715099736,0.3669242956279116,-1.0429353309032454,0.03993594963087914,4.42576776427096
KIC 6525196,31,0.21008502625516035,0.20991071685344553,0.00048403894913515865,-0.0004150265915189847,0.0006376055018173345,0.07113475313198392,-0.3259669803311693,0.03399178531592113,0.057651673135064634,0.2444531794379552,0.03396358203143554,1.140137655515891
KIC 6548447,11,0.3283633181512875,0.4964674461984071,-0.7316839316384918,0.20380438668489126,0.7595377566980892,0.06931631276364172,1.5905774605327714,0.05312922874696269,0.0649373876111643,1.7500082013841325,0.08032849912407958,4.662325307589434
KIC 6579806,21,0.5731073532790245,0.16109921711749742,-0.5885887926584483,-0.5611610584457377,0.8132272132430582,5.1004004449704945e-08,3.812425591359311,0.092728846328989,0.018977210235736175,2.574507459907678,0.026065874852832023,9.880206651012374
KIC 6591789,71,0.24833625644796253,0.25806015884822453,-0.01321509379269356,0.019202154886058146,0.023310114890704735,0.38983045279053585,-2.2448121619574573,0.04018083947156767,0.1136573538405613,0.2565070886085393,0.041754168179065486,5.088253350259983
KIC 6595662,31,0.18915270425666675,0.17512810154516978,0.00010556654636846519,-0.03849942815577854,0.03849957288876937,0.2112386979819752,1.0864357398048843,0.030604932819959144,0.009795962527944261,-0.2539470709385202,0.028335750227520197,2.680405344180037
KIC 6599919,21,5.949747671429861e-06,0.1619356458696637,-0.1647561927854071,0.9999265198339082,1.0134089244368698,0.018236339179783415,-3.759895770286378,9.62669968159473e-07,0.005192254617801493,1.6253865277947535,0.026201209136681294,13.629728656986355
KIC 6603756,51,0.44294468089622185,0.41449124115795966,0.0008763082446814863,-0.03318433367020012,0.033195902115696056,0.03818630212805163,4.3776969820284695,0.071668508547423,0.03820563698209816,-0.8320455538048992,0.06706473819632816,10.407872484710216
KIC 6606282,31,0.09891595365419104,0.0997224383181813,-2.227568473900889e-06,0.00406006440135889,0.004060065012440444,0.004076924658496952,0.9249305105893044,0.01600461451664397,0.0025337265112460013,-0.12863701017314538,0.016135103843025765,2.1071410178578223
KIC 6614926,11,0.29807559987667354,0.2981369259115785,-2.9736307201878747e-05,0.00010285935342292569,0.00010707144601894027,0.07357400876194203,1.8155613484802977,0.048228671883622225,0.07347868786352518,-1.2111197028551706,0.048238594444263184,6.053591300368323
